productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extNumber,extRarity,extCardType,extHP,extStage,extCardText,extAttack1,extWeakness,extResistance,extRetreatCost,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extAttack2,extAttack3,extUPC
86887,Lucario C,Lucario C,https://tcgplayer-cdn.tcgplayer.com/product/86887_200w.jpg,3,1384,https://cpt.tcgcsv.com/MMJ,2022-01-12T17:16:06.367,1,31,Rare,Fighting,90.0,Basic,,[1] Metal Claw (20),Px2,,2.0,8.0,10.26,11.8,13.67,,Normal,"[2F] Mid-air Strike (30+) Flip a coin.  If heads, this attack does 30 damage plus 30 more damage.",,
86927,Lunatone,Lunatone,https://tcgplayer-cdn.tcgplayer.com/product/86927_200w.jpg,3,1384,https://cpt.tcgcsv.com/zNJ,2025-02-06T17:07:34.167,1,32,Rare,Psychic,70.0,Basic,"Marvel Eyes - If you have Solrock in play, prevent all effects of attacks, including damage done to any of your Lunatone or Solrock by your opponent's Pokemon LV.X.  (Poke-BODY)",[1P] Gravity Wave (30) Does 30 damage to each of your opponent's Benched Pokemon that doesn't have a Retreat Cost.  (Don't apply Weakness and Resistance for Benched Pokemon.),P+20,,0.0,0.47,0.89,1.99,1.11,,Normal,,,
87031,Magikarp,Magikarp,https://tcgplayer-cdn.tcgplayer.com/product/87031_200w.jpg,3,1384,https://cpt.tcgcsv.com/FQJ,2015-02-25T18:57:38.47,1,110,Common,Water,30.0,Basic,,[1] Flail Around (10x) Flip 3 coins.  This attack does 10 damage times the number of heads.,L+10,,1.0,0.75,1.02,5.0,1.39,,Normal,,,
87049,Magmar,Magmar,https://tcgplayer-cdn.tcgplayer.com/product/87049_200w.jpg,3,1384,https://cpt.tcgcsv.com/_QJ,2015-02-25T18:18:10.67,1,65,Uncommon,Fire,70.0,Basic,,"[1] Smokescreen - If the Defending Pokemon tries to attack during your opponent's next turn, your opponent flips a coin.  If tails, that attack does nothing.",W+20,,1.0,0.15,0.4,1.99,0.41,,Normal,"[1R] Fireworks (30) Flip a coin.  If tails, discard a R Energy attached to Magmar.",,
87058,Magmortar,Magmortar,https://tcgplayer-cdn.tcgplayer.com/product/87058_200w.jpg,3,1384,https://cpt.tcgcsv.com/bRJ,2015-02-25T15:40:19.253,1,6,Holo Rare,Fire,110.0,Stage 1,"Evolutionary Flame - Once during your turn, when you play Magmortar from your hand to evolve 1 of your Pokemon, you may use this power.  Your opponent's Active Pokemon is now Burned and Confused.  (Poke-POWER)",[1R] Fire Arrow - Choose 1 of your opponent's Pokemon.  This attack does 30 damage to that Pokemon.  (Don't apply Weakness and Resistance for Benched Pokemon.),W+30,,2.0,3.32,4.12,9.99,5.58,,Holofoil,[2R] Flame Ball (60) You may move a R Energy card attached to Magmortar to 1 of your Benched Pokemon.,,
87084,Magnemite,Magnemite,https://tcgplayer-cdn.tcgplayer.com/product/87084_200w.jpg,3,1384,https://cpt.tcgcsv.com/JRJ,2015-02-25T18:58:52.98,1,111,Common,Lightning,40.0,Basic,,[1] Speed Ball (10),F+10,M-20,1.0,0.12,0.31,1.5,0.33,,Normal,"[2] Quick Attack (10+) Flip a coin.  If heads, this attack does 10 damage plus 20 more damage.",,
87168,Manectric G,Manectric G,https://tcgplayer-cdn.tcgplayer.com/product/87168_200w.jpg,3,1384,https://cpt.tcgcsv.com/nTJ,2015-02-25T18:18:42.273,1,66,Uncommon,Lightning,80.0,Basic,,[0] Energy Absorption - Search your discard pile for up to 2 Energy cards and attach them to Manectric G.,Fx2,M-20,1.0,0.45,0.98,5.0,1.0,,Normal,"[1L] Thunder Fang (30) Flip a coin.  If heads, the Defending Pokemon is now Paralyzed.",,
87175,Mankey,Mankey,https://tcgplayer-cdn.tcgplayer.com/product/87175_200w.jpg,3,1384,https://cpt.tcgcsv.com/wTJ,2023-03-27T13:46:42.933,1,112,Common,Fighting,50.0,Basic,,"[F] Extra Punch (10+) If the Defending Pokemon is Pokemon LV.X, this attack does 10 damage plus 50 more damage.",P+10,,1.0,0.1,0.29,1.49,0.37,0.49,Normal,,,
87240,Marshtomp,Marshtomp,https://tcgplayer-cdn.tcgplayer.com/product/87240_200w.jpg,3,1384,https://cpt.tcgcsv.com/QVJ,2023-09-22T14:13:13.373,1,67,Uncommon,Water,80.0,Stage 1,"Plunge - Once during your turn (before your attack), if Marshtomp is on your Bench, you may flip a coin.  If heads, move all Energy cards attached to your Active Pokemon to Marshtomp.  If you do, switch Marshtomp with that Active Pokemon.  (Poke-POWER)",[3] Mud Shot (50),G+20,,1.0,0.5,0.8,2.09,0.98,,Normal,,,
87249,Masquerain,Masquerain,https://tcgplayer-cdn.tcgplayer.com/product/87249_200w.jpg,3,1384,https://cpt.tcgcsv.com/_VJ,2025-02-05T21:06:36.26,1,68,Uncommon,Grass,80.0,Stage 1,"Intimidating Pattern - As long as Masquerain is your Active Pokemon, any damage done by an opponent's attack is reduced by 20 (before applying Weakness and Resistance).  (Poke-BODY)",[G] Skim Attack (30) Draw 2 cards.,L+20,F-20,0.0,0.13,0.29,3.27,0.27,,Normal,,,
87262,Mawile,Mawile,https://tcgplayer-cdn.tcgplayer.com/product/87262_200w.jpg,3,1384,https://cpt.tcgcsv.com/gWJ,2015-02-25T17:49:02.007,1,33,Rare,Metal,70.0,Basic,,"[M] Turnaround Standby - During your next turn, any damage done by Mawile's Swallow or Bite to your opponent's Active Pokemon is increased by 40 (before applying Weakness and Resistance).",R+20,P-20,1.0,2.23,3.75,5.12,3.94,,Normal,[2] Swallow (20) Remove from Mawile the number of damage counters equal to the damage you did to the Defending Pokemon.,[2] Bite (30),
87276,Medicham,Medicham,https://tcgplayer-cdn.tcgplayer.com/product/87276_200w.jpg,3,1384,https://cpt.tcgcsv.com/xWJ,2015-02-25T17:50:52.767,1,34,Rare,Psychic,90.0,Stage 1,,[1P] Channeling (60) Your opponent draws 2 cards.,P+20,,1.0,0.45,0.92,1.99,1.22,,Normal,[2P] Chakra Points (10+) Does 10 damage plus 10 more damage for each card in your opponent's hand.,,
87285,Meditite,Meditite,https://tcgplayer-cdn.tcgplayer.com/product/87285_200w.jpg,3,1384,https://cpt.tcgcsv.com/KWJ,2025-11-11T21:36:02.037,1,113,Common,Psychic,60.0,Basic,,[1] Psyshot (10),P+10,,1.0,0.13,0.32,1.27,0.31,,Normal,[1P] Karate Chop (30-) Does 30 damage minus 10 damage for each damage counter on Meditite.,,
87321,Meowth,Meowth,https://tcgplayer-cdn.tcgplayer.com/product/87321_200w.jpg,3,1384,https://cpt.tcgcsv.com/rXJ,2021-09-14T13:17:30.83,1,114,Common,Colorless,60.0,Basic,,[1] Scratch (10),F+10,,1.0,0.34,0.75,29.81,0.85,29.81,Normal,[3] Double Kick (20x) Flip 2 coins.  This attack does 20 damage times the number of heads.,,
87339,Metagross,Metagross,https://tcgplayer-cdn.tcgplayer.com/product/87339_200w.jpg,3,1384,https://cpt.tcgcsv.com/PXJ,2025-02-16T02:24:00.267,1,7,Holo Rare,Metal,130.0,Stage 2,Gravitation - Each Pokemon in play (both yours and your opponent's) gets -20 HP.  No more than 20 HP can be reduced by all Gravitation Poke-Bodies.  (Poke-BODY),[1MM] Geo Impact (60) If you have a Stadium card in play this attack does 20 damage to each of your opponent's Benched Pokemon that is the same type as the Defending Pokemon.  (Don't apply Weakness and Resistance for Benched Pokemon.),R+30,P-20,3.0,2.99,5.93,11.0,6.78,,Holofoil,,,
87380,Metang,Metang,https://tcgplayer-cdn.tcgplayer.com/product/87380_200w.jpg,3,1384,https://cpt.tcgcsv.com/DZJ,2015-02-25T18:20:31.157,1,69,Uncommon,Metal,80.0,Stage 1,"<b>Poke-BODY</b>  Metallic Lift 
<br>If Metang has any M Energy attached to it, the Retreat Cost for Metang is 0.",[2M] Psychic (40) Does 40 damage plus 10 more damage for each Energy attached to the Defending Pokemon.,R+20,P-20,2.0,0.12,0.45,1.32,0.46,,Normal,,,
87455,Milotic,Milotic,https://tcgplayer-cdn.tcgplayer.com/product/87455_200w.jpg,3,1384,https://cpt.tcgcsv.com/7_J,2025-11-11T21:37:24.223,1,70,Uncommon,Water,90.0,Stage 1,,"[1W] Cleansing Ring (20) You may discard 2 cards from your hand.  If you do, remove 4 damage counters from 1 of your Pokemon.",L+20,,1.0,0.38,1.25,7.97,2.53,7.97,Normal,[2W] Scale Blow (90-) Does 90 damage minus 10 damage for each card in your hand.,,
87456,Milotic (Shiny),Milotic Shiny,https://tcgplayer-cdn.tcgplayer.com/product/87456_200w.jpg,3,1384,https://cpt.tcgcsv.com/8_J,2022-04-20T20:08:46.27,1,SH7,Shiny Holo Rare,Water,80.0,Stage 1,"Aqua Mirage - If you have no cards in your hand, prevent all damage done to Milotic by attacks from your opponent's Pokemon.  (Poke-BODY)","[1WW] Dwindling Wave (80-) 
<br>Does 80 damage minus 10 damage for each damage counter on Milotic.",L+20,,1.0,108.93,200.7,349.99,205.75,,Reverse Holofoil,,,
87459,Milotic C,Milotic C,https://tcgplayer-cdn.tcgplayer.com/product/87459_200w.jpg,3,1384,https://cpt.tcgcsv.com/c_J,2022-01-29T13:27:16.103,1,35,Rare,Water,90.0,Basic,,[1] Aqua Tail (10+) Flip a coin for each W Energy attached to Milotic C.  This attack does 10 damage plus 20 more damage for each heads.,Lx2,,1.0,4.4,6.38,10.36,7.72,,Normal,"[2W] Wrap (30) Flip a coin.  If heads, the Defending Pokemon is now Paralyzed.",,
87471,Mime Jr.,Mime Jr,https://tcgplayer-cdn.tcgplayer.com/product/87471_200w.jpg,3,1384,https://cpt.tcgcsv.com/r_J,2023-08-01T14:50:12.76,1,115,Common,Psychic,50.0,Basic,"Baby Evolution - Once during your turn (before your attack), you may put Mr. Mime from your hand onto Mime Jr. (this counts as evolving Mime Jr.) and remove all damage counters from Mime Jr..  (Poke-POWER)",[1] Encore - Choose 1 of the Defending Pokemon's attacks.  That Pokemon can use only that attack during your opponent's next turn.,P+10,,1.0,0.45,0.68,11.27,0.7,,Normal,,,
87490,Minun,Minun,https://tcgplayer-cdn.tcgplayer.com/product/87490_200w.jpg,3,1384,https://cpt.tcgcsv.com/Q_J,2015-02-25T18:21:54.133,1,71,Uncommon,Lightning,60.0,Basic,,[0] Call for Family - Search your deck for up to 2 L Basic Pokemon and put them onto your Bench.  Shuffle your deck afterward.,F+10,M-20,1.0,15.0,49.99,69.99,5.16,,Normal,[L] Trash Charge (10) Search your discard pile for a L Energy card and attach it to 1 of your Pokemon.,,
87562,Moltres (36),Moltres 36,https://tcgplayer-cdn.tcgplayer.com/product/87562_200w.jpg,3,1384,https://cpt.tcgcsv.com/g2K,2015-02-25T17:52:04.86,1,36,Rare,Fire,100.0,Basic,,[1R] Wing Attack (20),W+30,F-20,2.0,2.5,2.8,5.38,4.3,,Normal,"[2RR] Sky Attack (80) Flip a coin.  If tails, this attack does nothing.",,
87563,Moltres (149),Moltres 149,https://tcgplayer-cdn.tcgplayer.com/product/87563_200w.jpg,3,1384,https://cpt.tcgcsv.com/h2K,2021-10-07T13:28:16.987,1,149,Secret Rare,Fire,70.0,Basic,,"[RRR] Hyper Flame (60) Flip a coin.  If heads, discard a R Energy attached to Moltres.  If tails, discard all Energy attached to Moltres.",,F-30,1.0,155.0,220.11,400.0,200.39,153.18,Holofoil,,,
87593,Mr. Mime,Mr Mime,https://tcgplayer-cdn.tcgplayer.com/product/87593_200w.jpg,3,1384,https://cpt.tcgcsv.com/T2K,2015-02-25T17:54:54.097,1,37,Rare,Psychic,70.0,Basic,"<b>Poke-BODY</b> Focus Wall 
<br> If Mr. Mime would be Knocked Out by damage from an attack that does 70 or more damage (after applying Weakness and Resistance), Mr. Mime is not Knocked Out and its remaining HP becomes 10 instead.  (Poke-BODY)","[1P] Desperate Slap (20+) If Mr. Mime already has 5 or more damage counters on it, this attack does 20 plus 40 more damage.",,,1.0,0.59,1.39,2.6,1.5,,Normal,,,
87615,Mudkip,Mudkip,https://tcgplayer-cdn.tcgplayer.com/product/87615_200w.jpg,3,1384,https://cpt.tcgcsv.com/k3K,2025-11-11T21:38:25.767,1,116,Common,Water,60.0,Basic,,"[W] Mud Sport (10+) If Mudkip has less Energy attached to it than the Defending Pokemon, this attack does 10 damage plus 10 more damage.",G+10,,1.0,0.44,0.8,24.99,1.89,24.99,Normal,[1W] Surf (20),,
87654,Murkrow,Murkrow,https://tcgplayer-cdn.tcgplayer.com/product/87654_200w.jpg,3,1384,https://cpt.tcgcsv.com/65K,2015-02-25T18:22:24.383,1,72,Uncommon,Darkness,70.0,Basic,,"[0] Switcheroo - Move a Pokemon Tool card attached to 1 of your opponent's Pokemon to another of your opponent's Pokemon (excluding Pokemon that already has a Pokemon Tool attached to it).  (If an effect of this attack is prevented, this attack does nothing.)",L+10,F-20,1.0,0.2,0.44,2.41,0.44,,Normal,[1D] Flip (20),,
87754,Night Teleporter,Night Teleporter,https://tcgplayer-cdn.tcgplayer.com/product/87754_200w.jpg,3,1384,https://cpt.tcgcsv.com/67K,2015-02-25T19:28:42.66,1,138,Uncommon,Trainer,0.0,Trainer,,"Flip a coin.  If heads, put all cards in your hand on top of your deck.  Then, search your deck for any 1 card and put it into your hand.  Shuffle your deck afterward.",,,,0.1,0.25,5.0,0.22,,Normal,,,
87761,Nincada,Nincada,https://tcgplayer-cdn.tcgplayer.com/product/87761_200w.jpg,3,1384,https://cpt.tcgcsv.com/f7K,2015-02-25T19:03:50.593,1,117,Common,Grass,40.0,Basic,,[1] Call for Family - Search your deck for a Basic Pokemon and put it onto your Bench.  Shuffle your deck afterward.,R+10,,1.0,0.1,0.45,2.31,0.42,,Normal,[1] Dash Attack - Choose 1 of your opponent's Benched Pokemon.  This attack does 10 damage to that Pokemon.  (Don't apply Weakness and Resistance for Benched Pokemon.),,
87787,Ninjask,Ninjask,https://tcgplayer-cdn.tcgplayer.com/product/87787_200w.jpg,3,1384,https://cpt.tcgcsv.com/M7K,2015-02-25T18:22:52.3,1,73,Uncommon,Grass,80.0,Stage 1,,[1] Circling Dive - This attack does 10 damage to each of your opponent's Pokemon.  Don't apply Weakness and Resistance for Benched Pokemon.)  Switch Ninjask with 1 of your Benched Pokemon.,R+20,F-20,0.0,0.31,0.5,2.49,0.76,,Normal,[G] Parallel Drain (30) Remove from 1 of your Pokemon the number of damage counters equal to the damage you did to the Defending Pokemon.,,
87815,Numel,Numel,https://tcgplayer-cdn.tcgplayer.com/product/87815_200w.jpg,3,1384,https://cpt.tcgcsv.com/k8K,2015-02-25T18:23:34.653,1,74,Uncommon,Fire,70.0,Basic,,[1] Draw In - Search your discard pile for up to 2 R Energy cards and attach them to Numel.,W+20,,2.0,0.22,0.4,1.0,0.55,,Normal,[2R] Combustion (40),,
87903,Pachirisu,Pachirisu,https://tcgplayer-cdn.tcgplayer.com/product/87903_200w.jpg,3,1384,https://cpt.tcgcsv.com/5bK,2025-11-11T21:39:12.49,1,118,Common,Lightning,60.0,Basic,,[1] Tail Slap (10),F+10,M-20,1.0,0.1,0.41,1.0,0.65,0.23,Normal,"[L] Pachi (10+) Flip a coin.  If heads, this attack does 10 damage plus 10 more damage.",,
87921,Palmer's Contribution,Palmers Contribution,https://tcgplayer-cdn.tcgplayer.com/product/87921_200w.jpg,3,1384,https://cpt.tcgcsv.com/rbK,2022-03-08T19:57:07.067,1,139,Uncommon,Supporter,0.0,Supporter,"You can play only one Supporter each turn.  When you play this card, put it next to your Active Pokemon.  When your turn ends, discard this card.",Search your discard pile for up to 5 in any combination of Pokemon and basic Energy cards.  Show them to your opponent and shuffle them into your deck.,,,,0.25,0.48,2.09,0.43,,Normal,,,
87952,Paras,Paras,https://tcgplayer-cdn.tcgplayer.com/product/87952_200w.jpg,3,1384,https://cpt.tcgcsv.com/3cK,2015-02-25T19:04:53.87,1,119,Common,Grass,50.0,Basic,,[1] Spore - The Defending Pokemon is now Asleep.,R+10,,1.0,0.15,0.29,5.0,0.33,,Normal,"[G] Stomp (10+) Flip a coin.  If heads, this attack does 10 damage plus 10 more damage.",,
87959,Parasect,Parasect,https://tcgplayer-cdn.tcgplayer.com/product/87959_200w.jpg,3,1384,https://cpt.tcgcsv.com/ccK,2015-02-25T17:56:09.51,1,38,Rare,Grass,80.0,Stage 1,,[1] Nutritional Support - Search your deck for up to 2 G Energy cards and attach them to any of your Pokemon in any way you like.  Shuffle your deck afterward.,R+20,,1.0,0.8,1.15,1.77,1.29,,Normal,"[1GG] Hibernation Spore (40) The Defending Pokemon is now Asleep.  Flip 2 coins instead of 1 between turns.  If either of them is tails, the Defending Pokemon is still Asleep.",,
88093,Pikachu,Pikachu,https://tcgplayer-cdn.tcgplayer.com/product/88093_200w.jpg,3,1384,https://cpt.tcgcsv.com/TfK,2023-07-08T16:05:01.697,1,120,Common,Lightning,50.0,Basic,,[1] Gnaw (10),F+10,M-20,1.0,1.9,2.3,35.99,5.62,29.99,Normal,"[1L] Thundershock (20) Flip a coin.  If heads, the Defending Pokemon is now Paralyzed.",,
88138,Pinsir,Pinsir,https://tcgplayer-cdn.tcgplayer.com/product/88138_200w.jpg,3,1384,https://cpt.tcgcsv.com/NgK,2015-02-25T18:24:00.177,1,75,Uncommon,Grass,90.0,Basic,,"[2] Gripthrow - Flip a coin.  If heads, your opponent returns the Defending Pokemon and all cards attached to it to his or her hand.",R+20,,2.0,0.4,0.69,1.49,0.67,,Normal,"[2G] Sever (50+) If the Defending Pokemon is a Stage 2 Pokemon, this attack does 50 damage plus 30 more damage.",,
88151,Piplup,Piplup,https://tcgplayer-cdn.tcgplayer.com/product/88151_200w.jpg,3,1384,https://cpt.tcgcsv.com/2hK,2025-11-11T21:39:55.417,1,121,Common,Water,60.0,Basic,,[1] Pound (10),L+10,,1.0,0.74,1.15,29.99,1.31,29.99,Normal,[1W] Surf (20),,
88170,Plusle,Plusle,https://tcgplayer-cdn.tcgplayer.com/product/88170_200w.jpg,3,1384,https://cpt.tcgcsv.com/qhK,2023-03-27T13:47:37.99,1,76,Uncommon,Lightning,60.0,Basic,,"[0] Greedy Draw - If you have the same number of cards or less in your hand as your opponent, draw cards until you have 1 more card than your opponent.  (If you have more cards in your hand than your opponent, this attack does nothing.)",F+10,M-20,1.0,18.0,18.0,18.0,7.54,,Normal,[L] Hand Charge (10) Attach a L Energy card from your hand to 1 of your Pokemon.,,
88364,Primeape,Primeape,https://tcgplayer-cdn.tcgplayer.com/product/88364_200w.jpg,3,1384,https://cpt.tcgcsv.com/jmK,2015-02-25T17:58:27.1,1,39,Rare,Fighting,90.0,Stage 1,,"[2] Top Drop - Discard the top card from your opponent's deck.  If you discarded a Pokemon, this attack does damage equal to the HP of that Pokemon.",P+20,,1.0,0.83,1.24,2.03,1.28,,Normal,"[1F] Brick Break (40) This attack's damage isn't affected by Resistance, Poke-Powers, Poke-Bodies, or any other effects on the Defending Pokemon.",,
88515,Raichu,Raichu,https://tcgplayer-cdn.tcgplayer.com/product/88515_200w.jpg,3,1384,https://cpt.tcgcsv.com/kqK,2015-02-25T18:24:52.537,1,77,Uncommon,Lightning,90.0,Stage 1,,"[1] Quick Attack (10+) Flip a coin.  If heads, this attack does 10 damage plus 30 more damage.",F+20,M-20,0.0,1.51,2.05,4.0,2.26,,Normal,[1LL] Gigashock (60) Does 10 damage to 2 of your opponent's Benched Pokemon.  (Don't apply Weakness and Resistance for Benched Pokemon.),,
88609,Raticate G,Raticate G,https://tcgplayer-cdn.tcgplayer.com/product/88609_200w.jpg,3,1384,https://cpt.tcgcsv.com/csK,2015-02-25T18:25:15.95,1,78,Uncommon,Colorless,70.0,Basic,,"[1] Find - Search your discard pile for a Trainer card or a Supporter card, show it to your opponent, and put it into your hand.",Fx2,,0.0,0.2,0.37,5.0,0.48,,Normal,"[1] Biting Fang (10+) Flip a coin.  If heads, this attack does 10 damage plus 20 more damage.",,
88639,Rayquaza C,Rayquaza C,https://tcgplayer-cdn.tcgplayer.com/product/88639_200w.jpg,3,1384,https://cpt.tcgcsv.com/PsK,2023-03-30T09:53:59.79,1,8,Holo Rare,Colorless,100.0,Basic,,"[1] Trash Burst (10+) You may discard up to 5 Energy cards from your hand.  If you do, this attack does 10 damage plus 10 more damage for each Energy card you discarded.",Cx2,F-20,3.0,46.5,66.26,149.0,73.37,99.99,Holofoil,"[4] Twister (50) Flip 2 coins.  If both are tails, this attack does nothing.  For each heads, discard an Energy attached to the Defending Pokemon.",,
88640,Rayquaza C Lv.X,Rayquaza C LvX,https://tcgplayer-cdn.tcgplayer.com/product/88640_200w.jpg,3,1384,https://cpt.tcgcsv.com/QsK,2015-02-25T19:34:26.71,1,146,Ultra Rare,Colorless,120.0,Level Up,Dragon Spirit - If Rayquaza C is your Active Pokemon and is damaged but not Knocked Out by an opponent's attack you may search your discard pile for an Energy card and attach it to Rayquaza C.  (Poke-BODY),[1FPW] Final Blowup (200) Discard all Energy attached to Rayquaza C.  Ignore this effect if you have no cards in your hand.,Cx2,F-20,3.0,92.59,143.59,4321.0,138.17,,Holofoil,,,
88668,Regigigas FB,Regigigas FB,https://tcgplayer-cdn.tcgplayer.com/product/88668_200w.jpg,3,1384,https://cpt.tcgcsv.com/ntK,2015-02-25T15:48:28.55,1,9,Holo Rare,Colorless,100.0,Basic,,[3] Drain Punch (30) Remove from Regigigas FB a number of damage counters equal to the amount of Energy attached to the Defending Pokemon.,Fx2,,4.0,5.0,7.28,9.57,7.13,7.36,Holofoil,[4] Rainbow Lariat (20x) Does 20 damage times the number of different types of Pokemon SP you have in play.,,
88688,Relicanth,Relicanth,https://tcgplayer-cdn.tcgplayer.com/product/88688_200w.jpg,3,1384,https://cpt.tcgcsv.com/NtK,2025-02-05T21:06:36.32,1,79,Uncommon,Fighting,80.0,Basic,,[F] Grand Swell - Choose 1 of your opponent's Pokemon.  This attack does 30 damage to that Pokemon for each Pokemon Tool card and Stadium card your opponent has in play.  (Don't apply Weakness and Resistance for Benched Pokemon.),G+20,,1.0,0.24,0.5,1.49,0.54,,Normal,[1F] Amnesia (30) Chooses 1 of the Defending Pokemon's attacks.  That Pokemon can't use that attack during your opponent's next turn.,,
88689,Relicanth (Shiny),Relicanth Shiny,https://tcgplayer-cdn.tcgplayer.com/product/88689_200w.jpg,3,1384,https://cpt.tcgcsv.com/PtK,2020-12-16T22:22:28.77,1,SH8,Shiny Holo Rare,Fighting,80.0,Basic,,"[1F] Deep Sea Pressure (20) 
<br>During your opponent's next turn, the Defending Pokemon's Retreat Cost is 2 more.",G+20,,1.0,44.99,139.0,149.99,66.09,74.95,Reverse Holofoil,"[2F] Aqua Wave (40+) 
<br>Flip 2 coins.  This attack does 40 damage plus 10 more damage for each heads.",,
